# tools/reflection/engine_split.py 1.0.0 -- authoritative UE 5.4.4 module name set at changelist 35576357 (++UE5+Release-5.4, research/unreal/engine-version.json), read from Engine/Source/**/*.Build.cs and Engine/Plugins/**/*.uplugin
# 1841 distinct names: 653 from Engine/Source (1:1 with 653 *.Build.cs files), 1188 distinct from Engine/Plugins (from 609 *.uplugin files' Modules[] arrays)
module_name	source_kind	evidence_file	evidence_line
PerfCounters	build.cs	Engine/Source/Runtime/PerfCounters/PerfCounters.Build.cs	5
Perforce	build.cs	Engine/Source/ThirdParty/Perforce/Perforce.Build.cs	6
PerforceSourceControl	uplugin	Engine/Plugins/Developer/PerforceSourceControl/PerforceSourceControl.uplugin	20
PerformanceCaptureCore	uplugin	Engine/Plugins/Animation/PerformanceCaptureCore/PerformanceCaptureCore.uplugin	18
PerformanceMonitor	uplugin	Engine/Plugins/Performance/PerformanceMonitor/PerformanceMonitor.uplugin	20
Persona	build.cs	Engine/Source/Editor/Persona/Persona.Build.cs	5
PhysicsAssetEditor	build.cs	Engine/Source/Editor/PhysicsAssetEditor/PhysicsAssetEditor.Build.cs	5
PhysicsControl	uplugin	Engine/Plugins/Experimental/PhysicsControl/PhysicsControl.uplugin	20
PhysicsControlEditor	uplugin	Engine/Plugins/Experimental/PhysicsControl/PhysicsControl.uplugin	30
PhysicsControlUncookedOnly	uplugin	Engine/Plugins/Experimental/PhysicsControl/PhysicsControl.uplugin	25
PhysicsCore	build.cs	Engine/Source/Runtime/PhysicsCore/PhysicsCore.Build.cs	5
PhysicsUtilities	build.cs	Engine/Source/Developer/PhysicsUtilities/PhysicsUtilities.Build.cs	6
PinnedCommandList	build.cs	Engine/Source/Editor/PinnedCommandList/PinnedCommandList.Build.cs	5
PixWinPlugin	uplugin	Engine/Plugins/Developer/PixWinPlugin/PixWinPlugin.uplugin	15
PixelCapture	uplugin	Engine/Plugins/Media/PixelCapture/PixelCapture.uplugin	19
PixelCaptureShaders	uplugin	Engine/Plugins/Media/PixelCapture/PixelCapture.uplugin	26
PixelInspectorModule	build.cs	Engine/Source/Editor/PixelInspector/PixelInspectorModule.Build.cs	5
PixelStreaming	uplugin	Engine/Plugins/Media/PixelStreaming/PixelStreaming.uplugin	19
PixelStreamingBlueprint	uplugin	Engine/Plugins/Media/PixelStreaming/PixelStreaming.uplugin	40
PixelStreamingBlueprintEditor	uplugin	Engine/Plugins/Media/PixelStreaming/PixelStreaming.uplugin	47
PixelStreamingEditor	uplugin	Engine/Plugins/Media/PixelStreaming/PixelStreaming.uplugin	33
PixelStreamingHMD	uplugin	Engine/Plugins/Media/PixelStreaming/PixelStreaming.uplugin	54
PixelStreamingInput	uplugin	Engine/Plugins/Media/PixelStreaming/PixelStreaming.uplugin	61
PixelStreamingPlayer	uplugin	Engine/Plugins/Experimental/PixelStreamingPlayer/PixelStreamingPlayer.uplugin	19
PixelStreamingPlayerEditor	uplugin	Engine/Plugins/Experimental/PixelStreamingPlayer/PixelStreamingPlayer.uplugin	26
PixelStreamingServers	uplugin	Engine/Plugins/Media/PixelStreaming/PixelStreaming.uplugin	26
PixelStreamingVCam	uplugin	Engine/Plugins/VirtualProduction/VirtualCameraCore/VirtualCameraCore.uplugin	27
PlacementMode	build.cs	Engine/Source/Editor/PlacementMode/PlacementMode.Build.cs	5
PlanarCut	uplugin	Engine/Plugins/Experimental/PlanarCutPlugin/PlanarCut.uplugin	19
PlasticSourceControl	uplugin	Engine/Plugins/Developer/PlasticSourceControl/PlasticSourceControl.uplugin	19
PlatformCrypto	uplugin	Engine/Plugins/Experimental/PlatformCrypto/PlatformCrypto.uplugin	20
PlatformCryptoOpenSSL	uplugin	Engine/Plugins/Experimental/PlatformCrypto/PlatformCrypto.uplugin	53
PlatformCryptoTypes	uplugin	Engine/Plugins/Experimental/PlatformCrypto/PlatformCrypto.uplugin	37
PlayTimeLimit	uplugin	Engine/Plugins/Online/OnlineFramework/OnlineFramework.uplugin	39
PluginAudit	uplugin	Engine/Plugins/Experimental/PluginAudit/PluginAudit.uplugin	21
PluginBrowser	uplugin	Engine/Plugins/Editor/PluginBrowser/PluginBrowser.uplugin	20
PluginReferenceViewer	uplugin	Engine/Plugins/Experimental/PluginReferenceViewer/PluginReferenceViewer.uplugin	21
PluginTemplateTool	uplugin	Engine/Plugins/Experimental/PluginTemplateTool/PluginTemplateTool.uplugin	21
PluginUtils	uplugin	Engine/Plugins/Developer/PluginUtils/PluginUtils.uplugin	19
PluginWarden	build.cs	Engine/Source/Editor/PluginWarden/PluginWarden.Build.cs	5
PortableObjectFileDataSource	uplugin	Engine/Plugins/Editor/Localization/PortableObjectFileDataSource/PortableObjectFileDataSource.uplugin	20
PortalMessages	build.cs	Engine/Source/Runtime/Portal/Messages/PortalMessages.Build.cs	5
PortalProxies	build.cs	Engine/Source/Runtime/Portal/Proxies/PortalProxies.Build.cs	5
PortalRpc	build.cs	Engine/Source/Runtime/Portal/Rpc/PortalRpc.Build.cs	5
PortalServices	build.cs	Engine/Source/Runtime/Portal/Services/PortalServices.Build.cs	5
PoseSearch	uplugin	Engine/Plugins/Animation/PoseSearch/PoseSearch.uplugin	18
PoseSearchEditor	uplugin	Engine/Plugins/Animation/PoseSearch/PoseSearch.uplugin	23
PosixShim	build.cs	Engine/Source/Runtime/PlatformThirdPartyHelpers/PosixShim/PosixShim.Build.cs	7
PreLoadScreen	build.cs	Engine/Source/Runtime/PreLoadScreen/PreLoadScreen.Build.cs	5
PreLoadScreenMoviePlayer	uplugin	Engine/Plugins/Runtime/PreLoadScreenMoviePlayer/PreLoadScreenMoviePlayer.uplugin	19
ProResLib	build.cs	Engine/Source/ThirdParty/Apple/ProResLib/ProResLib.Build.cs	6
ProceduralMeshComponent	uplugin	Engine/Plugins/Runtime/ProceduralMeshComponent/ProceduralMeshComponent.uplugin	21
ProceduralMeshComponentEditor	uplugin	Engine/Plugins/Runtime/ProceduralMeshComponent/ProceduralMeshComponent.uplugin	29
ProfileVisualizer	build.cs	Engine/Source/Developer/ProfileVisualizer/ProfileVisualizer.Build.cs	5
Profiler	build.cs	Engine/Source/Developer/Profiler/Profiler.Build.cs	5
ProfilerClient	build.cs	Engine/Source/Developer/ProfilerClient/ProfilerClient.Build.cs	5
ProfilerMessages	build.cs	Engine/Source/Developer/ProfilerMessages/ProfilerMessages.Build.cs	5
ProfilerService	build.cs	Engine/Source/Developer/ProfilerService/ProfilerService.Build.cs	5
ProjectLauncher	build.cs	Engine/Source/Developer/ProjectLauncher/ProjectLauncher.Build.cs	5
ProjectSettingsViewer	build.cs	Engine/Source/Editor/ProjectSettingsViewer/ProjectSettingsViewer.Build.cs	5
ProjectTargetPlatformEditor	build.cs	Engine/Source/Editor/ProjectTargetPlatformEditor/ProjectTargetPlatformEditor.Build.cs	5
Projects	build.cs	Engine/Source/Runtime/Projects/Projects.Build.cs	8
PropertyAccessEditor	uplugin	Engine/Plugins/Runtime/PropertyAccess/PropertyAccessEditor.uplugin	21
PropertyAccessNode	uplugin	Engine/Plugins/Developer/PropertyAccessNode/PropertyAccessNode.uplugin	19
PropertyAnimator	uplugin	Engine/Plugins/Experimental/PropertyAnimator/PropertyAnimator.uplugin	18
PropertyAnimatorCore	uplugin	Engine/Plugins/Experimental/PropertyAnimatorCore/PropertyAnimatorCore.uplugin	18
PropertyAnimatorCoreEditor	uplugin	Engine/Plugins/Experimental/PropertyAnimatorCore/PropertyAnimatorCore.uplugin	23
PropertyAnimatorEditor	uplugin	Engine/Plugins/Experimental/PropertyAnimator/PropertyAnimator.uplugin	24
PropertyBindingUtils	uplugin	Engine/Plugins/Runtime/PropertyBindingUtils/PropertyBindingUtils.uplugin	20
PropertyBindingUtilsTestSuite	uplugin	Engine/Plugins/Runtime/PropertyBindingUtils/PropertyBindingUtils.uplugin	25
PropertyEditor	build.cs	Engine/Source/Editor/PropertyEditor/PropertyEditor.Build.cs	5
PropertyPath	build.cs	Engine/Source/Runtime/PropertyPath/PropertyPath.Build.cs	5
ProxyLODMeshReduction	uplugin	Engine/Plugins/Editor/ProxyLODPlugin/ProxyLODPlugin.uplugin	20
ProxyTable	uplugin	Engine/Plugins/Experimental/Chooser/Chooser.uplugin	54
ProxyTableEditor	uplugin	Engine/Plugins/Experimental/Chooser/Chooser.uplugin	64
ProxyTableUncooked	uplugin	Engine/Plugins/Experimental/Chooser/Chooser.uplugin	59
Python3	build.cs	Engine/Source/ThirdParty/Python3/Python3.Build.cs	8
PythonAutomationTest	uplugin	Engine/Plugins/Tests/PythonAutomationTest/PythonAutomationTest.uplugin	19
PythonScriptPlugin	uplugin	Engine/Plugins/Experimental/PythonScriptPlugin/PythonScriptPlugin.uplugin	25
PythonScriptPluginPreload	uplugin	Engine/Plugins/Experimental/PythonScriptPlugin/PythonScriptPlugin.uplugin	20
Qos	uplugin	Engine/Plugins/Online/OnlineFramework/OnlineFramework.uplugin	15
QuadricMeshReduction	build.cs	Engine/Source/Developer/MeshSimplifier/QuadricMeshReduction.Build.cs	6
QuicMessaging	uplugin	Engine/Plugins/Experimental/QuicMessaging/QuicMessaging.uplugin	34
QuicMessagingTransport	uplugin	Engine/Plugins/Experimental/QuicMessaging/QuicMessaging.uplugin	50
RHI	build.cs	Engine/Source/Runtime/RHI/RHI.Build.cs	6
RHICore	build.cs	Engine/Source/Runtime/RHICore/RHICore.Build.cs	5
RHITests	uplugin	Engine/Plugins/Tests/RHITests/RHITests.uplugin	19
RPCLib	build.cs	Engine/Source/ThirdParty/rpclib/rpclib.Build.cs	7
RSA	build.cs	Engine/Source/Runtime/RSA/RSA.Build.cs	5
RSAEncryptionHandlerComponent	build.cs	Engine/Source/Runtime/PacketHandlers/EncryptionComponents/AsymmetricEncryption/RSAEncryptionHandlerComponent/RSAEncryptionHandlerComponent.Build.cs	6
RSAKeyAESEncryption	build.cs	Engine/Source/Runtime/PacketHandlers/EncryptionComponents/RSAKeyAESEncryption/RSAKeyAESEncryption.Build.cs	6
RadAudioDecoder	build.cs	Engine/Source/Runtime/RadAudioCodec/Module/RadAudioDecoder.Build.cs	8
RawInput	uplugin	Engine/Plugins/Experimental/RawInput/RawInput.uplugin	16
RawMesh	build.cs	Engine/Source/Runtime/RawMesh/RawMesh.Build.cs	5
RealtimeProfiler	build.cs	Engine/Source/Developer/RealtimeProfiler/RealtimeProfiler.Build.cs	5
Reflex	uplugin	Engine/Plugins/Runtime/Nvidia/Reflex/Reflex.uplugin	16
Rejoin	uplugin	Engine/Plugins/Online/OnlineFramework/OnlineFramework.uplugin	35
ReliabilityHandlerComponent	build.cs	Engine/Source/Runtime/PacketHandlers/ReliabilityHandlerComponent/ReliabilityHandlerComponent.Build.cs	6
RemoteControl	uplugin	Engine/Plugins/VirtualProduction/RemoteControl/RemoteControl.uplugin	36
RemoteControlCommon	uplugin	Engine/Plugins/VirtualProduction/RemoteControl/RemoteControl.uplugin	56
RemoteControlComponents	uplugin	Engine/Plugins/Experimental/RemoteControlComponents/RemoteControlComponents.uplugin	18
RemoteControlComponentsEditor	uplugin	Engine/Plugins/Experimental/RemoteControlComponents/RemoteControlComponents.uplugin	23
RemoteControlInterception	uplugin	Engine/Plugins/VirtualProduction/RemoteControlInterception/RemoteControlInterception.uplugin	19
RemoteControlLogic	uplugin	Engine/Plugins/VirtualProduction/RemoteControl/RemoteControl.uplugin	41
RemoteControlMultiUser	uplugin	Engine/Plugins/VirtualProduction/RemoteControl/RemoteControl.uplugin	76
RemoteControlProtocol	uplugin	Engine/Plugins/VirtualProduction/RemoteControl/RemoteControl.uplugin	66
RemoteControlProtocolDMX	uplugin	Engine/Plugins/VirtualProduction/RemoteControlProtocolDMX/RemoteControlProtocolDMX.uplugin	20
RemoteControlProtocolDMXEditor	uplugin	Engine/Plugins/VirtualProduction/RemoteControlProtocolDMX/RemoteControlProtocolDMX.uplugin	25
RemoteControlProtocolMIDI	uplugin	Engine/Plugins/VirtualProduction/RemoteControlProtocolMIDI/RemoteControlProtocolMIDI.uplugin	18
RemoteControlProtocolMIDIEditor	uplugin	Engine/Plugins/VirtualProduction/RemoteControlProtocolMIDI/RemoteControlProtocolMIDI.uplugin	27
RemoteControlProtocolOSC	uplugin	Engine/Plugins/VirtualProduction/RemoteControlProtocolOSC/RemoteControlProtocolOSC.uplugin	18
RemoteControlProtocolWidgets	uplugin	Engine/Plugins/VirtualProduction/RemoteControl/RemoteControl.uplugin	71
RemoteControlUI	uplugin	Engine/Plugins/VirtualProduction/RemoteControl/RemoteControl.uplugin	61
RemoteControlWebInterface	uplugin	Engine/Plugins/VirtualProduction/RemoteControlWebInterface/RemoteControlWebInterface.uplugin	19
RemoteDatabaseSupport	uplugin	Engine/Plugins/Runtime/Database/RemoteDatabaseSupport/RemoteDatabaseSupport.uplugin	19
RemoteSession	uplugin	Engine/Plugins/Experimental/RemoteSession/RemoteSession.uplugin	20
RemoteSessionEditor	uplugin	Engine/Plugins/Experimental/RemoteSession/RemoteSession.uplugin	28
RenderCore	build.cs	Engine/Source/Runtime/RenderCore/RenderCore.Build.cs	8
RenderDoc	build.cs	Engine/Source/ThirdParty/RenderDoc/RenderDoc.Build.cs	5
RenderDocPlugin	uplugin	Engine/Plugins/Developer/RenderDocPlugin/RenderDocPlugin.uplugin	15
RenderGraphInsights	uplugin	Engine/Plugins/RenderGraphInsights/RenderGraphInsights.uplugin	20
RenderGrid	uplugin	Engine/Plugins/Experimental/RenderGrid/RenderGrid.uplugin	20
RenderGridDeveloper	uplugin	Engine/Plugins/Experimental/RenderGrid/RenderGrid.uplugin	25
RenderGridEditor	uplugin	Engine/Plugins/Experimental/RenderGrid/RenderGrid.uplugin	30
RenderResourceViewer	build.cs	Engine/Source/Editor/RenderResourceViewer/RenderResourceViewer.Build.cs	5
RenderTrace	uplugin	Engine/Plugins/Runtime/RenderTrace/RenderTrace.uplugin	19
Renderer	build.cs	Engine/Source/Runtime/Renderer/Renderer.Build.cs	5
ReplayTracks	uplugin	Engine/Plugins/MovieScene/ReplayTracks/ReplayTracks.uplugin	20
ReplayTracksEditor	uplugin	Engine/Plugins/MovieScene/ReplayTracks/ReplayTracks.uplugin	25
ReplicationGraph	uplugin	Engine/Plugins/Runtime/ReplicationGraph/ReplicationGraph.uplugin	19
ReplicationSystemTestPlugin	uplugin	Engine/Plugins/Runtime/ReplicationSystemTestPlugin/ReplicationSystemTestPlugin.uplugin	20
ResonanceAudio	uplugin	Engine/Plugins/Runtime/ResonanceAudio/ResonanceAudio.uplugin	19
ResonanceAudioEditor	uplugin	Engine/Plugins/Runtime/ResonanceAudio/ResonanceAudio.uplugin	31
RewindDebugger	uplugin	Engine/Plugins/Animation/GameplayInsights/GameplayInsights.uplugin	33
RewindDebuggerInterface	build.cs	Engine/Source/Editor/RewindDebuggerInterface/RewindDebuggerInterface.Build.cs	5
RewindDebuggerVLog	uplugin	Engine/Plugins/Animation/GameplayInsights/GameplayInsights.uplugin	38
RiderSourceCodeAccess	uplugin	Engine/Plugins/Developer/RiderSourceCodeAccess/RiderSourceCodeAccess.uplugin	19
RigLogicDeveloper	uplugin	Engine/Plugins/Animation/RigLogic/RigLogic.uplugin	36
RigLogicEditor	uplugin	Engine/Plugins/Animation/RigLogic/RigLogic.uplugin	41
RigLogicLib	uplugin	Engine/Plugins/Animation/RigLogic/RigLogic.uplugin	18
RigLogicLibTest	uplugin	Engine/Plugins/Animation/RigLogic/RigLogic.uplugin	23
RigLogicModule	uplugin	Engine/Plugins/Animation/RigLogic/RigLogic.uplugin	31
RigVM	uplugin	Engine/Plugins/Runtime/RigVM/RigVM.uplugin	20
RigVMDeveloper	uplugin	Engine/Plugins/Runtime/RigVM/RigVM.uplugin	25
RigVMEditor	uplugin	Engine/Plugins/Runtime/RigVM/RigVM.uplugin	30
RivermaxCore	uplugin	Engine/Plugins/VirtualProduction/Rivermax/RivermaxCore/RivermaxCore.uplugin	26
RivermaxEditor	uplugin	Engine/Plugins/VirtualProduction/Rivermax/RivermaxCore/RivermaxCore.uplugin	32
RivermaxLib	build.cs	Engine/Source/ThirdParty/NVIDIA/Rivermax/RivermaxLib.build.cs	6
RivermaxMedia	uplugin	Engine/Plugins/VirtualProduction/Rivermax/RivermaxMedia/RivermaxMedia.uplugin	34
RivermaxMediaEditor	uplugin	Engine/Plugins/VirtualProduction/Rivermax/RivermaxMedia/RivermaxMedia.uplugin	40
RivermaxMediaFactory	uplugin	Engine/Plugins/VirtualProduction/Rivermax/RivermaxMedia/RivermaxMedia.uplugin	46
RivermaxRendering	uplugin	Engine/Plugins/VirtualProduction/Rivermax/RivermaxCore/RivermaxCore.uplugin	38
RivermaxSync	uplugin	Engine/Plugins/VirtualProduction/Rivermax/RivermaxSync/RivermaxSync.uplugin	34
RivermaxSyncEditor	uplugin	Engine/Plugins/VirtualProduction/Rivermax/RivermaxSync/RivermaxSync.uplugin	40
RuntimeAssetCache	build.cs	Engine/Source/Runtime/RuntimeAssetCache/RuntimeAssetCache.Build.cs	6
RuntimeTests	uplugin	Engine/Plugins/Tests/RuntimeTests/RuntimeTests.uplugin	19
S3Client	build.cs	Engine/Source/Developer/S3Client/S3Client.Build.cs	5
SDL2	build.cs	Engine/Source/ThirdParty/SDL2/SDL2.Build.cs	5
SPIRVReflect	build.cs	Engine/Source/ThirdParty/SPIRV-Reflect/SPIRVReflect.Build.cs	6
SQLiteCore	uplugin	Engine/Plugins/Runtime/Database/SQLiteCore/SQLiteCore.uplugin	20
SQLiteSupport	uplugin	Engine/Plugins/Runtime/Database/SQLiteSupport/SQLiteSupport.uplugin	19
SSL	build.cs	Engine/Source/Runtime/Online/SSL/SSL.Build.cs	5
SVGImporter	uplugin	Engine/Plugins/Experimental/SVGImporter/SVGImporter.uplugin	19
SVGImporterEditor	uplugin	Engine/Plugins/Experimental/SVGImporter/SVGImporter.uplugin	24
SampleToolsEditorMode	uplugin	Engine/Plugins/Editor/SampleToolsEditorMode/SampleToolsEditorMode.uplugin	18
SandboxFile	build.cs	Engine/Source/Runtime/SandboxFile/SandboxFile.Build.cs	5
SaveGameNetworkReplayStreaming	build.cs	Engine/Source/Runtime/NetworkReplayStreaming/SaveGameNetworkReplayStreaming/SaveGameNetworkReplayStreaming.Build.cs	5
SceneDepthPickerMode	build.cs	Engine/Source/Editor/SceneDepthPickerMode/SceneDepthPickerMode.Build.cs	5
SceneOutliner	build.cs	Engine/Source/Editor/SceneOutliner/SceneOutliner.Build.cs	5
ScreenReader	uplugin	Engine/Plugins/Experimental/ScreenReader/ScreenReader.uplugin	20
ScreenShotComparison	build.cs	Engine/Source/Developer/ScreenShotComparison/ScreenShotComparison.Build.cs	5
ScreenShotComparisonTools	build.cs	Engine/Source/Developer/ScreenShotComparisonTools/ScreenShotComparisonTools.Build.cs	5
ScriptDisassembler	build.cs	Engine/Source/Developer/ScriptDisassembler/ScriptDisassembler.Build.cs	5
ScriptEditorPlugin	uplugin	Engine/Plugins/ScriptPlugin/ScriptPlugin.uplugin	30
ScriptPlugin	uplugin	Engine/Plugins/ScriptPlugin/ScriptPlugin.uplugin	21
ScriptableEditorWidgets	build.cs	Engine/Source/Editor/ScriptableEditorWidgets/ScriptableEditorWidgets.Build.cs	5
ScriptableToolsEditorMode	uplugin	Engine/Plugins/Editor/ScriptableToolsEditorMode/ScriptableToolsEditorMode.uplugin	19
ScriptableToolsFramework	uplugin	Engine/Plugins/Runtime/ScriptableToolsFramework/ScriptableToolsFramework.uplugin	19
SecuritySandbox	uplugin	Engine/Plugins/Experimental/SecuritySandbox/SecuritySandbox.uplugin	16
SequenceRecorder	build.cs	Engine/Source/Editor/SequenceRecorder/SequenceRecorder.Build.cs	5
SequenceRecorderSections	build.cs	Engine/Source/Editor/SequenceRecorderSections/SequenceRecorderSections.Build.cs	5
Sequencer	build.cs	Engine/Source/Editor/Sequencer/Sequencer.Build.cs	5
SequencerAnimTools	uplugin	Engine/Plugins/Editor/SequencerAnimTools/SequencerAnimTools.uplugin	34
SequencerCore	build.cs	Engine/Source/Editor/SequencerCore/SequencerCore.Build.cs	5
SequencerPlaylists	uplugin	Engine/Plugins/VirtualProduction/SequencerPlaylists/SequencerPlaylists.uplugin	33
SequencerScripting	uplugin	Engine/Plugins/MovieScene/SequencerScripting/SequencerScripting.uplugin	25
SequencerScriptingEditor	uplugin	Engine/Plugins/MovieScene/SequencerScripting/SequencerScripting.uplugin	31
SequencerWidgets	build.cs	Engine/Source/Editor/SequencerWidgets/SequencerWidgets.Build.cs	5
Serialization	build.cs	Engine/Source/Runtime/Serialization/Serialization.Build.cs	5
SerializedRecorderInterface	build.cs	Engine/Source/Editor/SerializedRecorderInterface/SerializedRecorderInterface.Build.cs	5
SessionFrontend	build.cs	Engine/Source/Developer/SessionFrontend/SessionFrontend.Build.cs	7
SessionMessages	build.cs	Engine/Source/Runtime/SessionMessages/SessionMessages.Build.cs	5
SessionServices	build.cs	Engine/Source/Runtime/SessionServices/SessionServices.Build.cs	5
Settings	build.cs	Engine/Source/Developer/Settings/Settings.Build.cs	5
SettingsEditor	build.cs	Engine/Source/Developer/SettingsEditor/SettingsEditor.Build.cs	5
ShaderCompilerCommon	build.cs	Engine/Source/Developer/ShaderCompilerCommon/ShaderCompilerCommon.Build.cs	6
ShaderConductor	build.cs	Engine/Source/ThirdParty/ShaderConductor/ShaderConductor.Build.cs	7
ShaderFormatD3D	build.cs	Engine/Source/Developer/Windows/ShaderFormatD3D/ShaderFormatD3D.Build.cs	6
ShaderFormatOpenGL	build.cs	Engine/Source/Developer/ShaderFormatOpenGL/ShaderFormatOpenGL.Build.cs	5
ShaderFormatVectorVM	build.cs	Engine/Source/Developer/ShaderFormatVectorVM/ShaderFormatVectorVM.Build.cs	5
ShaderPreprocessor	build.cs	Engine/Source/Developer/ShaderPreprocessor/ShaderPreprocessor.Build.cs	5
SharedMemoryMedia	uplugin	Engine/Plugins/Runtime/nDisplay/nDisplay.uplugin	218
SharedMemoryMediaEditor	uplugin	Engine/Plugins/Runtime/nDisplay/nDisplay.uplugin	227
SharedSettingsWidgets	build.cs	Engine/Source/Developer/SharedSettingsWidgets/SharedSettingsWidgets.Build.cs	5
Shotgrid	uplugin	Engine/Plugins/Experimental/Shotgrid/Shotgrid.uplugin	20
SignalProcessing	build.cs	Engine/Source/Runtime/SignalProcessing/SignalProcessing.Build.cs	5
SignificanceManager	uplugin	Engine/Plugins/Runtime/SignificanceManager/SignificanceManager.uplugin	19
SimpleHMD	uplugin	Engine/Plugins/Experimental/SimpleHMD/SimpleHMD.uplugin	28
SkeletalMerging	uplugin	Engine/Plugins/Runtime/SkeletalMerging/SkeletalMerging.uplugin	20
SkeletalMeshDescription	build.cs	Engine/Source/Runtime/SkeletalMeshDescription/SkeletalMeshDescription.Build.cs	5
SkeletalMeshEditor	build.cs	Engine/Source/Editor/SkeletalMeshEditor/SkeletalMeshEditor.Build.cs	5
SkeletalMeshModelingTools	uplugin	Engine/Plugins/Experimental/Animation/SkeletalMeshModelingTools/SkeletalMeshModelingTools.uplugin	19
SkeletalMeshModifiers	uplugin	Engine/Plugins/Experimental/MeshModelingToolsetExp/MeshModelingToolsetExp.uplugin	40
SkeletalMeshReduction	uplugin	Engine/Plugins/Experimental/SkeletalReduction/SkeletalReduction.uplugin	20
SkeletalMeshUtilitiesCommon	build.cs	Engine/Source/Developer/SkeletalMeshUtilitiesCommon/SkeletalMeshUtilitiesCommon.Build.cs	9
SkeletonEditor	build.cs	Engine/Source/Editor/SkeletonEditor/SkeletonEditor.Build.cs	5
SlackIntegrations	build.cs	Engine/Source/Developer/SlackIntegrations/SlackIntegrations.Build.cs	5
Slate	build.cs	Engine/Source/Runtime/Slate/Slate.Build.cs	5
SlateCore	build.cs	Engine/Source/Runtime/SlateCore/SlateCore.Build.cs	5
SlateFileDialogs	build.cs	Engine/Source/Developer/SlateFileDialogs/SlateFileDialogs.Build.cs	5
SlateFontDialog	build.cs	Engine/Source/Developer/SlateFontDialog/SlateFontDialog.Build.cs	6
SlateInsights	uplugin	Engine/Plugins/Slate/SlateInsights/SlateInsights.uplugin	20
SlateMVVM	uplugin	Engine/Plugins/Experimental/SlateModelViewViewModel/SlateModelViewViewModel.uplugin	19
SlateNullRenderer	build.cs	Engine/Source/Runtime/SlateNullRenderer/SlateNullRenderer.Build.cs	5
SlateRHIRenderer	build.cs	Engine/Source/Runtime/SlateRHIRenderer/SlateRHIRenderer.Build.cs	5
SlateReflector	build.cs	Engine/Source/Developer/SlateReflector/SlateReflector.Build.cs	5
SlateScreenReader	uplugin	Engine/Plugins/Experimental/SlateScreenReader/SlateScreenReader.uplugin	20
SlateScriptingCommands	uplugin	Engine/Plugins/Slate/SlateScripting/SlateScripting.uplugin	19
SmartObjectsEditorModule	uplugin	Engine/Plugins/Runtime/SmartObjects/SmartObjects.uplugin	30
SmartObjectsModule	uplugin	Engine/Plugins/Runtime/SmartObjects/SmartObjects.uplugin	20
SmartObjectsTestSuite	uplugin	Engine/Plugins/Runtime/SmartObjects/SmartObjects.uplugin	25
SmartSnapping	uplugin	Engine/Plugins/2D/Paper2D/Paper2D.uplugin	40
SnappyLib	build.cs	Engine/Source/ThirdParty/HAPMedia/SnappyLib/SnappyLib.Build.cs	6
SocketSubsystemEOS	uplugin	Engine/Plugins/Online/SocketSubsystemEOS/SocketSubsystemEOS.uplugin	15
Sockets	build.cs	Engine/Source/Runtime/Sockets/Sockets.Build.cs	5
SoundCueTemplates	uplugin	Engine/Plugins/Runtime/SoundCueTemplates/SoundCueTemplates.uplugin	18
SoundCueTemplatesEditor	uplugin	Engine/Plugins/Runtime/SoundCueTemplates/SoundCueTemplates.uplugin	23
SoundFieldRendering	build.cs	Engine/Source/Runtime/SoundFieldRendering/SoundFieldRendering.Build.cs	5
SoundFields	uplugin	Engine/Plugins/Runtime/SoundFields/SoundFields.uplugin	19
SoundMod	uplugin	Engine/Plugins/Runtime/SoundMod/SoundMod.uplugin	20
SoundModImporter	uplugin	Engine/Plugins/Runtime/SoundMod/SoundMod.uplugin	32
SoundTouchZ	build.cs	Engine/Source/ThirdParty/SoundTouchZ/SoundTouchZ.Build.cs	7
SoundUtilities	uplugin	Engine/Plugins/Runtime/SoundUtilities/SoundUtilities.uplugin	20
SoundUtilitiesEditor	uplugin	Engine/Plugins/Runtime/SoundUtilities/SoundUtilities.uplugin	25
Soundscape	uplugin	Engine/Plugins/Runtime/Soundscape/Soundscape.uplugin	20
SoundscapeEditor	uplugin	Engine/Plugins/Runtime/Soundscape/Soundscape.uplugin	25
SourceCodeAccess	build.cs	Engine/Source/Developer/SourceCodeAccess/SourceCodeAccess.Build.cs	5
SourceControl	build.cs	Engine/Source/Developer/SourceControl/SourceControl.Build.cs	5
SourceControlCheckInPrompt	build.cs	Engine/Source/Developer/SourceControlCheckInPrompt/SourceControlCheckInPrompt.Build.cs	5
SourceControlViewport	build.cs	Engine/Source/Developer/SourceControlViewport/SourceControlViewport.Build.cs	5
SourceControlWindowExtender	build.cs	Engine/Source/Editor/SourceControlWindowExtender/SourceControlWindowExtender.Build.cs	5
SourceControlWindows	build.cs	Engine/Source/Editor/SourceControlWindows/SourceControlWindows.Build.cs	5
SourceFilteringCore	uplugin	Engine/Plugins/Developer/TraceSourceFiltering/TraceSourceFilters.uplugin	25
SourceFilteringEditor	uplugin	Engine/Plugins/Developer/TraceSourceFiltering/TraceSourceFilters.uplugin	31
SourceFilteringTrace	uplugin	Engine/Plugins/Developer/TraceSourceFiltering/TraceSourceFilters.uplugin	19
SparseVolumeTexture	build.cs	Engine/Source/Editor/SparseVolumeTexture/SparseVolumeTexture.Build.cs	5
Spatialization	uplugin	Engine/Plugins/Runtime/Spatialization/Spatialization.uplugin	18
SpatializationEditor	uplugin	Engine/Plugins/Runtime/Spatialization/Spatialization.uplugin	23
